Date,total_out_BTC_usd
2021-07-21,416063563.66044813
2021-07-22,397407594.3896737
2021-07-23,444563137.53079134
2021-07-24,345404439.63846964
2021-07-25,356370371.8722194
2021-07-26,604613618.3200039
2021-07-27,1741500317.2091742
2021-07-28,1039792120.7915486
2021-07-29,689436146.9002463
2021-07-30,452427837.94036144
2021-07-31,515660857.07779443
2021-08-01,836097982.8211629
2021-08-02,722801167.2228937
2021-08-03,588190267.4898524
2021-08-04,713436921.4996365
2021-08-05,491907111.6491081
2021-08-06,562284070.1197411
2021-08-07,495462966.57916284
2021-08-08,514470641.1121221
2021-08-09,571671870.2524744
2021-08-10,506874820.5708081
2021-08-11,681665573.3786911
2021-08-12,598903328.8865709
2021-08-13,551425924.0933763
2021-08-14,500869032.9986986
2021-08-15,447393207.4898749
2021-08-16,648582248.9642193
2021-08-17,626847158.5037327
2021-08-18,945680581.8098991
2021-08-19,826824943.2294468
2021-08-20,702485034.8391569
2021-08-21,703056742.481796
2021-08-22,549551648.1630754
2021-08-23,767625495.7362484
2021-08-24,2594326097.849281
2021-08-25,1234702195.9095447
2021-08-26,1579963972.4099069
2021-08-27,1313859307.6302571
2021-08-28,1200488571.3780758
2021-08-29,1099384251.4263034
2021-08-30,1402725912.9248066
2021-08-31,1308857362.2604852
2021-09-01,1486732996.0411723
2021-09-02,1408099033.441369
2021-09-03,1019315233.1986462
2021-09-04,935132651.2715201
2021-09-05,698431509.226521
2021-09-06,970694701.9409359
2021-09-07,1149116696.1246119
2021-09-08,1084138420.1488738
2021-09-09,1258841994.283106
2021-09-10,3318026994.064495
2021-09-11,1731358548.6715722
2021-09-12,1371985422.1202402
2021-09-13,2973662693.0396376
2021-09-14,3221197679.348527
2021-09-15,1335987845.858693
2021-09-16,1510263876.898204
2021-09-17,1152383727.090092
2021-09-18,918367403.824094
2021-09-19,674745818.2184503
2021-09-20,1391294066.6922886
2021-09-21,3978430382.6226144
2021-09-22,1683133450.3087394
2021-09-23,1133933234.7962427
2021-09-24,1231127542.11008
2021-09-25,1562317150.0329978
2021-09-26,915652307.4229987
2021-09-27,1128025241.4592
2021-09-28,969830634.3355343
2021-09-29,1342189987.5660183
2021-09-30,1233514184.8944962
2021-10-01,1517209924.2339125
2021-10-02,823284037.1334647
2021-10-03,1172826031.0148158
2021-10-04,1226288845.4212677
2021-10-05,1652513945.628955
2021-10-06,2026504440.7417464
2021-10-07,1737692905.8327386
2021-10-08,1834185301.3464503
2021-10-09,1165925351.6541543
2021-10-10,1014854731.8653514
2021-10-11,1675282414.4450846
2021-10-12,1503658745.7806304
2021-10-13,1105881944.510461
2021-10-14,1239241477.126955
2021-10-15,1663767790.1229181
2021-10-16,1360667062.2391274
2021-10-17,1256457316.0730815
2021-10-18,1750839887.731262
2021-10-19,4740652417.760097
2021-10-20,2050821302.1379218
2021-10-21,1790144240.5344956
2021-10-22,1368638545.5514293
2021-10-23,1128315060.2358634
2021-10-24,1144661228.2633965
2021-10-25,1076887721.1281207
2021-10-26,1369697935.2772384
2021-10-27,1135164674.3066556
2021-10-28,1204883609.4917455
2021-10-29,1123227968.3511226
2021-10-30,1261947276.8778133
2021-10-31,1164591708.3054593
2021-11-01,1388272293.2612197
2021-11-02,1405362773.1959882
2021-11-03,1298024228.0223665
2021-11-04,1798423926.1164396
2021-11-05,1720721662.6502347
2021-11-06,1788112752.9477437
2021-11-07,1528028526.227828
2021-11-08,2905886135.8064017
2021-11-09,2109986725.0598164
2021-11-10,1994348164.7373629
2021-11-11,1572179622.1121356
2021-11-12,1829140000.8037667
2021-11-13,1421297508.0370545
2021-11-14,1229303456.4987261
2021-11-15,1737246262.4291666
2021-11-16,4870814176.704267
2021-11-17,2361572209.181792
2021-11-18,2219391076.5845933
2021-11-19,2007354689.573523
2021-11-20,1419198376.1527736
2021-11-21,1529257743.3241725
2021-11-22,1769553867.474593
2021-11-23,1889933007.316375
2021-11-24,1838876407.054692
2021-11-25,2178581575.5630035
2021-11-26,2083931162.1735554
2021-11-27,1163102270.634093
2021-11-28,1337983058.292057
2021-11-29,1655680529.660848
2021-11-30,1821434763.3498843
2021-12-01,1556305251.4106333
2021-12-02,1322184257.3846486
2021-12-03,1025663578.4679868
2021-12-04,1394937541.269634
2021-12-05,886503264.3046356
2021-12-06,1603814279.2252092
2021-12-07,1713754555.2275891
2021-12-08,1226473071.9917207
2021-12-09,905611233.1157212
2021-12-10,953086054.1829711
2021-12-11,852350081.989057
2021-12-12,752459485.6361476
2021-12-13,1050394126.6638303
2021-12-14,2927001406.9516187
2021-12-15,1332246975.2908754
2021-12-16,1387741625.2833135
2021-12-17,955231391.8456606
2021-12-18,1020726911.8256283
2021-12-19,749093982.6829587
2021-12-20,1008504120.1160091
2021-12-21,818055716.51391
2021-12-22,1094303339.2059877
2021-12-23,1074924678.9558103
2021-12-24,954698872.3896978
2021-12-25,832769110.6846677
2021-12-26,932138457.2442764
2021-12-27,1011705520.3632311
2021-12-28,1136008935.5495033
2021-12-29,1136021743.524981
2021-12-30,1224559466.1475995
2021-12-31,1020568087.6828351
2022-01-01,636625327.1983689
2022-01-02,659887080.2314448
2022-01-03,1119251673.777026
2022-01-04,942995888.6275012
2022-01-05,1171769256.5462627
2022-01-06,1081651210.8302162
2022-01-07,1077441737.551627
2022-01-08,819425086.4172702
2022-01-09,786381473.880342
2022-01-10,1029800484.4910665
2022-01-11,2046221827.4598534
2022-01-12,1423812538.6254265
2022-01-13,1028959699.5346509
2022-01-14,1048738289.0697876
2022-01-15,1024439540.3981855
2022-01-16,916463435.7334112
2022-01-17,978398260.5863582
2022-01-18,1333530344.7853315
2022-01-19,885550778.2453977
2022-01-20,761900084.2396286
2022-01-21,1353123195.6957037
2022-01-22,1726343531.096479
2022-01-23,1493682774.6425061
2022-01-24,1661389864.3176446
2022-01-25,1374784871.983438
2022-01-26,1185630115.2875981
2022-01-27,1148644609.7216861
2022-01-28,1052211656.0924202
2022-01-29,994475844.1499251
2022-01-30,997170720.3467572
2022-01-31,1064021018.3263786
2022-02-01,934353669.7460617
2022-02-02,813560735.161973
2022-02-03,1020186305.1906041
2022-02-04,1426890509.589404
2022-02-05,1257277030.2696607
2022-02-06,861679246.1421882
2022-02-07,1529445023.0491245
2022-02-08,3446510314.9828315
2022-02-09,1674814959.9497867
2022-02-10,1545654727.5065532
2022-02-11,1165224231.9043715
2022-02-12,719391179.6964271
2022-02-13,885267475.5030315
2022-02-14,1152218576.5454156
2022-02-15,859255327.7653546
2022-02-16,1017242400.9960271
2022-02-17,933730705.8803355
2022-02-18,1173600786.9597576
2022-02-19,826984430.0206919
2022-02-20,877374968.495294
2022-02-21,1549397145.2583532
2022-02-22,1166433958.342783
2022-02-23,918819572.7628338
2022-02-24,1272293559.621925
2022-02-25,1262089912.4503114
2022-02-26,922181999.2755822
2022-02-27,933873072.9005738
2022-02-28,1246320215.454598
2022-03-01,1352163297.619661
2022-03-02,1133272572.86113
2022-03-03,1043922969.6362514
2022-03-04,1007029765.1785831
2022-03-05,823659635.3261619
2022-03-06,801389131.0654992
2022-03-07,939078157.4720471
2022-03-08,2514312614.1402473
2022-03-09,2151991685.556399
2022-03-10,1306661337.1574464
2022-03-11,1160660501.4823413
2022-03-12,823470365.6998277
2022-03-13,911781243.33486
2022-03-14,1120538123.8372908
2022-03-15,1084001940.6387184
2022-03-16,1102643280.3331993
2022-03-17,1078823012.2623334
2022-03-18,996696196.8659433
2022-03-19,971414099.9411459
2022-03-20,664962423.5399587
2022-03-21,1246608609.6419797
2022-03-22,1040498817.214711
2022-03-23,1011254609.5411835
2022-03-24,1097070458.4673882
2022-03-25,1164478915.100687
2022-03-26,964718235.5860968
2022-03-27,1185073833.2247095
2022-03-28,1414045408.145076
2022-03-29,1386925969.5371776
2022-03-30,1241027496.0018978
2022-03-31,1313581638.9800038
2022-04-01,1119671673.0013797
2022-04-02,1381395911.819017
2022-04-03,987420537.6393678
2022-04-04,1020174095.8012922
2022-04-05,2284321680.1533422
2022-04-06,1825640125.9003174
2022-04-07,1695494752.2151575
2022-04-08,1586276908.5519078
2022-04-09,919517444.6361343
2022-04-10,958927245.1836123
2022-04-11,1676233830.6284165
2022-04-12,1350281270.5418699
2022-04-13,1469597472.4803421
2022-04-14,1613865536.6416712
2022-04-15,1061778873.1654023
2022-04-16,944454309.02561
2022-04-17,825639673.3362391
2022-04-18,1674827128.125155
2022-04-19,1658695940.2959595
2022-04-20,1074963488.7829714
2022-04-21,1285475931.0806448
2022-04-22,1593892399.5421321
2022-04-23,1138367542.2386687
2022-04-24,1248778896.9977865
2022-04-25,1902968440.520155
2022-04-26,2116446455.36681
2022-04-27,1589027623.991466
2022-04-28,2036647732.675618
2022-04-29,1347672896.4578385
2022-04-30,965399170.3355393
2022-05-01,926463194.5478437
2022-05-02,1502501043.4916835
2022-05-03,2330904264.3339453
2022-05-04,1570292646.4434144
2022-05-05,2284720316.993896
2022-05-06,2106563884.1042378
2022-05-07,1022525310.5093619
2022-05-08,982100821.5920867
2022-05-09,1581684735.082143
2022-05-10,1609296924.1376889
2022-05-11,1461091715.4994016
2022-05-12,2148787102.936279
2022-05-13,1335224618.2731123
2022-05-14,1019519175.6164415
2022-05-15,684753015.9816161
2022-05-16,842103814.6933576
2022-05-17,785165693.0688982
2022-05-18,664988472.0334271
2022-05-19,661481106.4873928
2022-05-20,559025387.0428591
2022-05-21,341973098.46096236
2022-05-22,283439335.59296113
2022-05-23,390951657.71105176
2022-05-24,630701798.1558468
2022-05-25,391380601.7065054
2022-05-26,470786286.1100567
2022-05-27,590322776.0152104
2022-05-28,313096133.4472594
2022-05-29,320747253.56028825
2022-05-30,465200357.1672181
2022-05-31,919289167.9803938
2022-06-01,787969516.8738143
2022-06-02,525013140.57901514
2022-06-03,421047988.89290726
2022-06-04,284016253.3400003
2022-06-05,325119963.9631048
2022-06-06,461149882.51434284
2022-06-07,464048194.7145588
2022-06-08,318844912.22994316
2022-06-09,328328614.73331034
2022-06-10,466578131.1263556
2022-06-11,381822545.7707915
2022-06-12,418105871.81800574
2022-06-13,1321389833.965696
2022-06-14,2114445519.3853974
2022-06-15,2186199674.4275727
2022-06-16,2326611927.6358733
2022-06-17,2054904559.685293
2022-06-18,1388898081.8136032
2022-06-19,778532824.6025826
2022-06-20,693607368.010661
2022-06-21,555793648.7896396
2022-06-22,530256064.34976757
2022-06-23,410095185.39870036
2022-06-24,608224597.1508383
2022-06-25,246407956.6397263
2022-06-26,206042161.19044906
2022-06-27,443823356.69176054
2022-06-28,548298016.3505831
2022-06-29,610454654.9762483
2022-06-30,533795213.67471594
2022-07-01,715918361.0622149
2022-07-02,464046409.1837258
2022-07-03,435001029.894327
2022-07-04,514633443.01634777
2022-07-05,636099384.0255082
2022-07-06,572280323.4146138
2022-07-07,356380765.41301644
2022-07-08,545573466.4711506
2022-07-09,373803311.94764155
2022-07-10,234880215.24937284
2022-07-11,726990361.885199
2022-07-12,616570186.7640924
2022-07-13,995517357.4605672
2022-07-14,535764705.0317717
2022-07-15,538616518.9970644
2022-07-16,383426656.81399375
2022-07-17,309181227.57727337
2022-07-18,590508628.1160756
2022-07-19,559813624.7381713
2022-07-20,472794539.1425272
2022-07-21,613534585.0786964
2022-07-22,545186463.7778505
2022-07-23,389112003.08775693
2022-07-24,230704316.36359182
2022-07-25,561586755.2358395
2022-07-26,747207895.6969646
2022-07-27,541648944.5022966
2022-07-28,539080278.427402
2022-07-29,554727318.1283892
2022-07-30,326253571.14134264
2022-07-31,239868934.57849655
2022-08-01,583200569.572342
2022-08-02,566587183.7497761
2022-08-03,678055901.681512
2022-08-04,654345868.5482783
2022-08-05,682011037.3035909
2022-08-06,342127596.4034598
2022-08-07,186507560.59819448
2022-08-08,890082737.3088049
2022-08-09,666921382.5787799
2022-08-10,761662467.3884304
2022-08-11,663163821.2780372
2022-08-12,405723193.611726
2022-08-13,308846549.54811907
2022-08-14,223298105.2168163
2022-08-15,567175443.1043057
2022-08-16,518771233.50512314
2022-08-17,626813800.0381495
2022-08-18,350972122.7016737
2022-08-19,539108835.9598993
2022-08-20,613681979.8165588
2022-08-21,327643637.66397953
2022-08-22,762686140.7042351
2022-08-23,642995075.6527673
2022-08-24,532006732.54050213
2022-08-25,416008010.7857088
2022-08-26,330763394.04822636
2022-08-27,404299351.9702782
2022-08-28,227001853.897258
2022-08-29,467274587.8739999
2022-08-30,426900714.0892917
2022-08-31,587773270.2663941
2022-09-01,606890388.5066884
2022-09-02,601477043.7431488
2022-09-03,268269222.84589362
2022-09-04,296866246.24592507
2022-09-05,535518895.3410757
2022-09-06,873385601.2744311
2022-09-07,771448635.4404975
2022-09-08,829732469.4349397
2022-09-09,608267019.0293422
2022-09-10,324248102.73619026
2022-09-11,160147522.45392096
2022-09-12,319843731.17859
2022-09-13,424056642.50044423
2022-09-14,709708246.1821388
2022-09-15,548101440.1482908
2022-09-16,489953779.7416971
2022-09-17,212669520.10588995
2022-09-18,248431269.8665313
2022-09-19,703919545.6212766
2022-09-20,548097472.5903386
2022-09-21,639488931.5539426
2022-09-22,522619551.2446172
2022-09-23,402718684.89935386
2022-09-24,202743024.039883
2022-09-25,236159604.02195117
2022-09-26,387079874.64666593
2022-09-27,421256669.3771589
2022-09-28,423650571.1191211
2022-09-29,376952561.6460311
2022-09-30,295738458.8496331
2022-10-01,152627310.5634532
2022-10-02,149701631.91386217
2022-10-03,319627849.47392833
2022-10-04,305660805.51148367
2022-10-05,244694461.25735733
2022-10-06,211197474.91071972
2022-10-07,202108398.10497767
2022-10-08,161401938.94633785
2022-10-09,183198476.51775965
2022-10-10,263398665.66609707
2022-10-11,323975752.74706846
2022-10-12,336433004.60660446
2022-10-13,367900236.14623666
2022-10-14,242073699.9739476
2022-10-15,113728272.71108715
2022-10-16,113543188.85243198
2022-10-17,196428944.7964243
2022-10-18,303091335.0778714
2022-10-19,295719819.5013367
2022-10-20,234918211.697077
2022-10-21,229213339.15578672
2022-10-22,181383060.9428473
2022-10-23,161522123.7416532
2022-10-24,272345160.70866925
2022-10-25,321553389.68413675
2022-10-26,336937721.3483616
2022-10-27,404462883.3034622
2022-10-28,238087377.01776552
2022-10-29,266380991.1603078
2022-10-30,200219534.3242159
2022-10-31,248767227.15197572
2022-11-01,295604384.8942876
2022-11-02,407683506.0083983
2022-11-03,441724338.0317802
2022-11-04,607189335.18006
2022-11-05,264844163.6688239
2022-11-06,586133955.998718
2022-11-07,505963082.99691075
2022-11-08,208759085.64433175
2022-11-09,436014756.00100935
2022-11-10,454113743.2543143
2022-11-11,510868686.4718034
2022-11-12,245494443.69094566
2022-11-13,435442020.244381
2022-11-14,436307756.8870292
2022-11-15,290641674.25634503
2022-11-16,244287365.11101595
2022-11-17,194439150.4696648
2022-11-18,215649227.04140657
2022-11-19,131573455.82401319
2022-11-20,168141614.96551657
2022-11-21,218797699.7382123
2022-11-22,201105048.20878696
2022-11-23,149589737.41259035
2022-11-24,118860033.00733335
2022-11-25,203052249.2479382
2022-11-26,119777338.42303197
2022-11-27,82606007.2689342
2022-11-28,116387186.91789605
2022-11-29,123501286.17805958
2022-11-30,106771241.45696141
2022-12-01,99536645.7486544
2022-12-02,110162235.24086939
2022-12-03,89705112.27308422
2022-12-04,68161812.33657794
2022-12-05,106932816.82124908
2022-12-06,100603652.65600386
2022-12-07,89483413.09239475
2022-12-08,96658233.47767648
2022-12-09,99343484.81652366
2022-12-10,74943969.99331236
2022-12-11,73658825.43913108
2022-12-12,108762072.44173098
2022-12-13,136297595.25700304
2022-12-14,161260109.52049464
2022-12-15,124109279.18986508
2022-12-16,144860746.26231664
2022-12-17,95644141.82892127
2022-12-18,80747546.50272341
2022-12-19,130272557.726784
2022-12-20,119319991.01622772
2022-12-21,101715759.00036383
2022-12-22,102131435.48787872
2022-12-23,112849366.06459227
2022-12-24,114555926.41769956
2022-12-25,69038631.69715002
2022-12-26,85546423.12133384
2022-12-27,106612232.85992272
2022-12-28,86404877.2634004
2022-12-29,102323565.14637497
2022-12-30,92822716.2174077
2022-12-31,66694592.73353807
2023-01-01,59904832.78127215
2023-01-02,73502899.352531
2023-01-03,90452795.66620374
2023-01-04,102778741.38706788
2023-01-05,95021660.93614475
2023-01-06,93836501.62265348
2023-01-07,82988577.14879403
2023-01-08,79728073.32097127
2023-01-09,120719348.6834634
2023-01-10,103427210.33473936
2023-01-11,110235247.09070185
2023-01-12,142471290.49069628
2023-01-13,143082256.33056208
2023-01-14,112745373.07950728
2023-01-15,98138157.00276147
2023-01-16,119147134.6741934
2023-01-17,133462862.56170687
2023-01-18,135378401.32855612
2023-01-19,127083039.21143083
2023-01-20,142668524.98724276
2023-01-21,138457342.5160561
2023-01-22,98628807.30939414
2023-01-23,121702195.22025259
2023-01-24,135630408.92195004
2023-01-25,111477508.23852775
2023-01-26,116725713.51723878
2023-01-27,118046640.41831389
2023-01-28,73310537.38582185
2023-01-29,81376891.99854672
2023-01-30,154771848.94695288
2023-01-31,187293995.1196386
2023-02-01,156492611.43227652
2023-02-02,125535958.69066107
2023-02-03,142020426.16801184
2023-02-04,85623702.91081636
2023-02-05,80971357.20027429
2023-02-06,105453912.07434957
2023-02-07,102133272.5620165
2023-02-08,104342891.65141152
2023-02-09,110648077.23402733
2023-02-10,205355651.67203814
2023-02-11,122054129.09248024
2023-02-12,95494318.67424704
2023-02-13,124141156.97203359
2023-02-14,120388319.05356358
2023-02-15,117862328.62340212
2023-02-16,138534362.07473284
2023-02-17,139479988.37633458
2023-02-18,87678828.77528323
2023-02-19,76449487.57255362
2023-02-20,116268015.65986688
2023-02-21,121048347.4632744
2023-02-22,139291129.11188394
2023-02-23,113575203.01691519
2023-02-24,145845347.5621627
2023-02-25,125387868.35988863
2023-02-26,76993135.42760907
2023-02-27,126123979.97791839
2023-02-28,144959366.78525117
2023-03-01,116437555.35826801
2023-03-02,127461303.23917265
2023-03-03,126683263.28425203
2023-03-04,84732604.27766968
2023-03-05,84372142.58734515
2023-03-06,129519855.24372946
2023-03-07,122940782.33577667
2023-03-08,133186214.32369724
2023-03-09,125897320.79535586
2023-03-10,150941358.0631877
2023-03-11,125924927.54605551
2023-03-12,100322354.26480034
2023-03-13,182947239.92725077
2023-03-14,195368798.93287995
2023-03-15,167090479.7282177
2023-03-16,177010069.87209338
2023-03-17,211177215.3332738
2023-03-18,135843196.64336842
2023-03-19,166284506.5539864
2023-03-20,240295658.31738812
2023-03-21,218613684.81028858
2023-03-22,185922735.17706782
2023-03-23,157239414.63622397
2023-03-24,185643213.1025079
2023-03-25,142993245.73068663
2023-03-26,139027500.53294668
2023-03-27,205967591.78231263
2023-03-28,241835410.01293927
2023-03-29,211600493.32712272
2023-03-30,277852765.8603126
2023-03-31,217703153.98884895
2023-04-01,158675280.3651225
2023-04-02,140658721.70531818
2023-04-03,228608301.19574076
2023-04-04,191265046.11775503
2023-04-05,226476945.63189444
2023-04-06,180169964.12882283
2023-04-07,152234365.5092858
2023-04-08,112407504.27897684
2023-04-09,119869790.6784207
2023-04-10,232892707.7837262
2023-04-11,187120783.14561605
2023-04-12,225591301.11152452
2023-04-13,167253889.47751927
2023-04-14,223111387.55977988
2023-04-15,147472584.53511897
2023-04-16,150823803.5851329
2023-04-17,215311181.3497164
2023-04-18,139866421.53937224
2023-04-19,160031712.41737992
2023-04-20,162053572.17675665
2023-04-21,160480609.32601902
2023-04-22,102493515.95974787
2023-04-23,91278040.72950368
2023-04-24,163238469.4546374
2023-04-25,182048751.66534913
2023-04-26,203238544.8704449
2023-04-27,196163779.77474523
2023-04-28,171916290.99957678
2023-04-29,125833268.49006173
2023-04-30,128508259.79894385
2023-05-01,128536367.22072428
2023-05-02,152292218.80111268
2023-05-03,194844333.35583293
2023-05-04,169596530.30814105
2023-05-05,199922384.13944253
2023-05-06,167134712.7689155
2023-05-07,203645484.08161697
2023-05-08,161875311.45420027
2023-05-09,136417602.62340388
2023-05-10,135193279.10122302
2023-05-11,151656069.94474486
2023-05-12,182619834.04047748
2023-05-13,97961310.40668496
2023-05-14,81464358.97187534
2023-05-15,132149509.37100945
2023-05-16,159173809.35820398
2023-05-17,140342281.4843705
2023-05-18,159184318.96282658
2023-05-19,132133828.03639777
2023-05-20,99811329.63741052
2023-05-21,94637230.60364754
2023-05-22,158313804.31711265
2023-05-23,162837117.12884
2023-05-24,186119562.34806535
2023-05-25,150171546.65536413
2023-05-26,126572499.84395395
2023-05-27,104893708.29760323
2023-05-28,109379016.44866101
2023-05-29,151516011.53877747
2023-05-30,178933888.10890085
2023-05-31,264524676.7910342
2023-06-01,227047648.67116907
2023-06-02,207416840.7544923
2023-06-03,171014700.89929613
2023-06-04,167411440.21194595
2023-06-05,304036765.50959426
2023-06-06,236584502.0492565
2023-06-07,200446503.59208572
2023-06-08,182160428.5670599
2023-06-09,171139543.5417164
2023-06-10,173722518.32659787
2023-06-11,163001821.9274805
2023-06-12,193972274.77306363
2023-06-13,171243172.0077746
2023-06-14,202959414.68420827
2023-06-15,165765951.8883708
2023-06-16,171994135.53398484
2023-06-17,127402620.8965592
2023-06-18,134244686.1177125
2023-06-19,188883175.01260757
2023-06-20,234022864.38038573
2023-06-21,301051740.3941537
2023-06-22,263347818.6313584
2023-06-23,258810222.42741722
2023-06-24,152239005.61931685
2023-06-25,153524870.140498
2023-06-26,220291545.3417483
2023-06-27,212615629.55089998
2023-06-28,262661751.71203515
2023-06-29,238135932.44914398
2023-06-30,222061453.09196904
2023-07-01,175058591.44427255
2023-07-02,107471313.05741785
2023-07-03,207778478.10995546
2023-07-04,187136561.82745704
2023-07-05,163906539.0041035
2023-07-06,202725510.48702446
2023-07-07,159875873.7375165
2023-07-08,119955262.04477802
2023-07-09,130178828.19057025
2023-07-10,181629786.94666767
2023-07-11,183573024.91089883
2023-07-12,197552152.03989315
2023-07-13,234977841.8949965
2023-07-14,207723000.64260903
2023-07-15,149162140.92719734
